ID,iNSC_1,iNSC_2,iNSC_3,HNF_1,HNF_2,HNF_3,WT-NSC_1,WT-NSC_2,WT-NSC_3
MAPK12,221.199,98.9227,253.21,509.574,146.538,114.807,186.932,313.997,240.244
MAPK13,9.39051,1.76648,6.49255,199.078,106.901,74.0421,11.9468,10.7744,12.0122
MAPK14,487.263,585.587,457.725,502.201,815.567,479.194,554.47,514.093,454.462
MAPK1IP1L,975.569,1020.14,1032.32,692.267,580.146,751.236,1062.56,1098.99,1022.04
MAPK3,396.488,344.463,438.247,1201.84,580.146,412.639,384.405,592.592,427.435
MAPK4,9.39051,13.2486,19.4777,1,1,1,226.988,293.987,188.191
MAPK6,979.743,1270.98,915.45,304.761,869.618,1702.14,846.112,671.092,775.789
MAPK7,113.729,60.9435,130.933,199.078,76.8723,135.605,182.012,283.213,257.262
MAPK8,197.201,261.439,203.433,171.223,233.019,458.395,316.941,287.831,244.248
MAPK8IP1,177.376,81.258,208.844,62.263,33.6316,28.2857,189.04,380.183,263.268
MAPK8IP2,15.6508,11.4821,30.2986,11.4695,1,24.1261,63.2476,83.1169,111.113
MAPK8IP3,413.182,185.48,582.166,151.561,129.722,52.4118,446.949,808.081,643.654
MAPK9,305.713,363.011,368.993,253.148,314.696,391.009,339.429,352.477,310.315
MAPKAP1,1119.56,1121.71,1195.71,1047.82,935.68,670.538,979.635,889.658,920.936
MAPKAPK2,668.813,612.968,736.905,1864.61,834.785,1268.7,847.517,849.639,781.795
MAPKAPK3,157.552,176.648,128.769,562.825,277.461,420.958,237.53,284.752,269.274
MAPKAPK5,203.461,209.328,154.739,211.367,158.549,172.21,255.801,226.263,219.223
MAPKAPK5-AS1,97.0353,99.806,77.9106,169.585,147.739,108.151,85.7356,67.7248,74.0753
MAPKBP1,313.017,211.977,313.807,326.062,293.076,212.143,434.3,626.455,481.49
MAPRE1,1527.52,1709.07,1532.24,821.708,1136.27,2108.12,1574.16,1374.51,1377.4
MAPRE2,700.115,730.438,748.808,291.653,329.11,531.606,506.683,560.269,534.543
MAPRE3,252.5,171.348,309.478,165.489,87.6825,143.925,241.044,404.81,307.312
MAPT,12.5207,13.2486,11.903,16.385,21.6203,12.479,30.921,44.6368,23.0234
MARC1,10.4339,10.5989,14.0672,43.4203,36.0339,9.9832,56.9228,63.1072,48.0489
MARC2,28.1715,15.8983,12.9851,39.324,43.2407,12.479,38.6513,56.9504,31.0315
MARCH1,93.9051,105.105,110.373,9.83101,12.0113,41.5967,24.5963,26.1664,24.0244
MARCH10,15.6508,22.081,19.4777,1.6385,1,6.65547,11.244,13.8528,10.0102
MARCH2,164.856,111.288,169.888,317.869,75.6712,77.3698,172.174,247.811,202.206
MARCH3,8.34712,9.71563,6.49255,20.4813,8.40791,34.1093,64.6531,83.1169,52.0529
MARCH4,8.34712,8.83239,7.57465,267.076,109.303,452.572,29.5155,15.392,18.0183
MARCH5,513.348,537.892,480.449,227.752,341.121,527.446,494.034,414.045,498.507
MARCH6,1837.41,2058.83,1846.05,543.163,1081.02,889.337,2478.6,2482.73,2159.2
MARCH7,842.016,1076.67,842.95,394.879,945.289,1559.04,877.033,663.396,800.814
MARCH8,379.794,315.316,347.352,217.101,206.594,160.563,239.638,358.634,307.312
MARCH9,139.814,88.3239,121.194,128.622,19.2181,51.5799,174.282,173.93,162.165
MARCKS,4430.23,4679.4,4192.03,3809.51,3065.28,3133.89,3016.91,2592.01,2700.75
MARCKSL1,1884.36,1511.22,1824.41,643.112,287.07,128.118,1962.78,2298.03,2010.04
MARK1,95.9919,107.755,103.881,13.9273,25.2237,16.6387,180.607,189.322,167.17
MARK2,323.451,239.358,399.292,190.066,156.147,175.538,333.807,406.349,414.421
MARK3,1197.81,1204.74,1008.51,586.583,685.845,561.555,980.337,868.109,883.899
MARK4,222.242,156.333,230.486,454.684,140.532,304.488,348.564,349.399,423.43
MARS,1020.44,933.583,938.174,1994.06,1390.91,2010.78,1288.84,1336.03,1537.56
MARS2,40.6922,61.8267,62.7613,4.9155,6.00565,33.2773,58.3283,87.7345,78.0794
MARVELD1,812.801,720.723,767.203,2512.64,1129.06,1043.24,432.192,412.506,427.435
MARVELD2,8.34712,13.2486,11.903,1,19.2181,9.15127,34.4348,60.0288,59.06
MARVELD3,1,2.64972,1.08209,1,1,1.66387,21.0825,33.8624,23.0234
MASP1,53.2129,30.9134,58.433,6787.49,6916.11,2039.07,10.5413,15.392,15.0153
MASP2,27.1281,13.2486,16.2314,1,15.6147,4.15967,33.732,36.9408,27.0275
MAST1,5.21695,1,1,1,1,1,26.7045,46.176,41.0417
MAST2,661.509,612.968,615.71,820.07,528.497,475.866,560.092,683.405,648.659
MAST3,78.2542,31.7966,63.8434,217.101,115.308,59.0673,110.332,153.92,97.0987
MAST4,76.1675,86.5574,82.239,53.2513,189.779,25.7899,144.064,140.067,121.123
MASTL,140.858,211.094,132.015,97.4908,172.963,398.496,243.152,144.685,168.171
MAT2A,1961.57,2008.48,1704.3,2252.12,3029.25,2519.93,2355.62,2107.17,1915.95
MAT2B,495.61,598.836,466.382,365.386,801.154,1020.78,377.377,253.968,330.336
MATN2,43.8224,54.7608,44.3658,205.632,221.008,299.496,274.073,312.458,358.364
MATN3,79.2976,105.989,78.9927,22.1198,13.2124,23.2941,18.9743,9.23521,8.00814
MATR3,4797.51,5902.68,4657.32,1601.63,2780.62,4554.84,3341.58,3026.07,3324.38
MAU2,507.087,297.651,581.084,326.062,229.416,216.303,462.41,641.847,603.614
MAVS,1497.26,1361.07,1518.18,2159.54,4332.48,453.404,997.906,1091.29,1078.1
MAX,289.019,286.169,285.672,584.126,294.277,608.975,297.264,280.135,342.348
MAZ,1788.37,1361.95,1876.35,3418.73,1287.61,628.11,1344.36,1399.13,1263.28
MB21D1,8.34712,2.64972,4.32837,4.09625,40.8384,33.2773,3.51375,4.6176,9.00916
MB21D2,51.1261,73.3088,61.6793,115.514,92.487,480.026,57.6256,50.7936,71.0723
MBD1,523.782,364.778,467.464,428.468,303.886,255.404,441.327,535.642,503.512
MBD2,396.488,479.599,348.434,726.675,681.041,530.774,376.674,267.821,285.29
MBD3,109.556,16.7815,348.434,438.299,1131.46,97.3362,249.477,401.731,441.449
MBD4,230.589,226.109,177.463,268.714,314.696,460.059,286.02,195.479,227.231
MBD5,184.68,257.906,195.859,46.6973,181.371,192.177,209.42,218.567,209.213
MBD6,400.662,205.795,473.956,441.576,175.365,148.916,391.432,507.936,535.544
MBIP,146.075,151.034,151.493,84.3828,96.0904,299.496,366.836,273.978,380.387
MBL1P,8.34712,3.53295,4.32837,35.2278,76.8723,14.9748,3.51375,1,2.00204
MBLAC1,1.04339,7.06591,4.32837,39.324,14.4136,3.32773,3.51375,4.6176,6.00611
MBLAC2,38.6054,38.8625,45.4479,18.8428,44.4418,67.3866,56.9228,41.5584,41.0417
MBNL1,1015.22,1452.04,1083.17,839.732,1622.73,3575.65,1001.42,858.874,979.996
MBNL1-AS1,18.781,31.7966,23.806,27.8545,75.6712,63.227,35.8403,41.5584,30.0305
MBNL2,546.736,716.307,603.807,219.559,431.206,965.875,208.014,184.704,199.203
MBNL3,122.077,161.633,129.851,43.4203,290.673,59.0673,80.1136,75.4209,58.059
MBOAT1,155.465,161.633,147.165,75.371,70.8667,36.6051,66.0586,66.1856,51.0519
MBOAT2,407.965,476.066,423.098,134.357,195.784,116.471,537.604,518.711,461.469
MBOAT7,371.447,247.307,481.531,1308.34,392.769,480.858,578.364,743.434,624.635
MBP,44.8658,56.5273,47.6121,28.6738,54.0508,9.15127,95.5741,86.1953,77.0784
MBTD1,271.281,325.915,233.732,40.9625,151.342,179.698,271.965,220.106,249.253
MBTPS1,1400.23,1407.88,1541.98,1088.78,1261.19,1145.57,1164.46,1305.24,1057.07
MBTPS2,544.649,676.561,557.277,181.054,300.282,664.715,324.671,297.066,296.301
MC1R,78.2542,30.0301,75.7465,195.801,50.4475,19.1345,53.4091,76.9601,65.0662
MCAM,1449.27,1127.9,1496.53,167.127,114.107,89.0169,648.639,720.346,635.646
MCAT,95.9919,57.4105,106.045,262.979,221.008,75.706,52.7063,47.7152,69.0702
MCC,563.43,756.052,673.061,82.7443,187.376,121.462,1704.87,1880.9,1807.84
MCCC1,225.372,263.205,202.351,202.355,212.6,322.79,210.825,143.146,148.151
MCCC2,488.306,566.156,477.203,177.777,186.175,227.95,505.981,466.378,479.487
MCEE,25.0414,40.629,28.1344,76.1903,84.0791,50.748,19.677,18.4704,18.0183
MCF2,6.26034,14.1318,6.49255,1,1,1,9.13576,12.3136,15.0153
MCF2L,137.727,77.725,186.12,1,1,1,230.502,323.232,249.253
MCFD2,1262.5,1528.89,1298.51,1386.99,2395.05,6380.93,2104.04,1756.23,1928.96
MCHR1,736.633,460.167,694.703,7.37325,4.80452,1,141.253,158.538,132.134
MCL1,2200.51,2602.9,2258.33,2016.99,3100.12,3257.02,2564.34,2019.43,2269.31
MCM10,125.207,140.435,81.1569,45.878,78.0734,100.664,146.875,121.597,90.0916
MCM2,310.93,246.424,420.934,435.841,128.521,171.378,468.735,470.996,378.385
MCM3,650.032,770.184,555.113,822.527,472.044,532.438,972.607,792.689,765.779
MCM3AP,1122.69,998.06,1157.84,871.682,808.36,418.463,1109.64,1160.56,1220.24
MCM3AP-AS1,64.6902,62.7099,33.5449,7.37325,18.0169,12.479,80.8163,58.4896,55.056
MCM4,854.536,1010.43,951.159,607.884,588.554,419.295,996.501,1062.05,737.75
MCM5,322.407,186.363,392.799,511.212,112.906,188.017,254.396,403.271,298.303
MCM6,351.622,470.766,323.546,434.203,613.777,584.017,451.869,374.026,303.308
MCM7,1123.73,1048.4,1079.93,1962.1,940.485,747.076,1215.76,1220.59,1021.04
MCM8,150.248,249.957,150.411,64.7208,112.906,199.664,248.071,155.459,190.193
MCM9,163.812,163.399,98.4704,42.601,135.728,59.8992,104.007,66.1856,87.0885
MCMBP,534.216,782.549,548.621,344.904,558.525,923.446,513.008,447.908,431.439
MCMDC2,6.26034,9.71563,5.41046,11.4695,26.4249,9.15127,11.9468,7.69601,6.00611
MCOLN1,101.209,52.1111,163.396,303.942,91.2859,143.093,188.337,310.919,236.24
MCOLN2,1,2.64972,2.16418,13.108,6.00565,13.3109,8.43301,3.0784,5.00509
MCOLN3,1.04339,1,1,27.0353,49.2463,24.958,4.2165,1.5392,2.00204
MCPH1,149.205,188.13,129.851,88.479,259.444,331.11,148.983,115.44,151.154
MCRS1,472.656,233.175,431.755,880.694,284.668,325.286,380.891,492.544,376.383
MCTP1,39.6488,79.4915,55.1867,4.09625,19.2181,38.2689,47.0843,27.7056,48.0489
MCTP2,4.17356,3.53295,2.16418,28.6738,36.0339,31.6135,18.2715,30.784,28.0285
MCTS1,357.883,309.134,254.292,686.532,520.089,584.017,327.482,204.714,286.291
MCTS2P,31.3017,48.5781,23.806,64.7208,22.8215,74.874,33.0293,32.3232,50.0509
MCU,190.94,280.87,186.12,253.968,383.16,600.656,257.207,223.184,195.198
MCUR1,345.362,392.158,331.12,276.087,277.461,267.883,319.752,324.771,266.271
MDC1,715.765,724.256,600.561,253.968,207.795,142.261,623.34,660.317,617.628
MDFI,167.986,85.6741,257.538,1.6385,1.20113,1,37.9485,43.0976,35.0356
MDFIC,334.928,378.026,325.71,756.987,1177.11,524.95,139.847,118.518,123.125
MDGA1,407.965,277.337,389.553,120.43,79.2746,16.6387,688.696,934.295,712.725
MDGA2,3.13017,1.76648,1.08209,1,4.80452,1,7.73026,10.7744,15.0153
MDH1,891.055,1011.31,768.285,1584.43,1016.16,1684.67,648.639,600.288,533.542
MDH1B,21.9112,28.2636,18.3956,1.6385,4.80452,3.32773,16.1633,27.7056,11.0112
MDH2,872.274,717.19,971.719,2645.36,707.465,969.203,744.213,849.639,712.725
MDK,663.596,318.849,996.607,1415.66,751.907,563.219,758.971,1351.42,1253.27
MDM1,164.856,137.785,108.209,29.493,102.096,222.958,153.2,133.91,135.137
MDM2,1073.65,1174.71,1008.51,717.663,1541.05,3069,1577.68,1109.76,1390.41
MDM4,402.748,331.214,297.575,239.221,521.29,174.706,695.723,575.661,587.597
MDN1,415.269,484.898,378.732,184.331,506.877,335.269,754.754,717.268,839.854
MDP1,8.34712,6.18267,27.0523,97.4908,87.6825,5.82354,10.5413,4.6176,3.00305
ME1,669.856,790.499,655.748,433.383,592.157,525.782,425.867,324.771,346.352
ME2,416.313,506.979,427.426,108.96,242.628,985.841,625.448,494.084,512.521
ME3,150.248,127.186,124.441,202.355,50.4475,82.3614,182.012,164.695,147.15
MEA1,478.916,340.93,360.337,1158.42,395.172,690.505,265.64,290.909,253.257
MEAF6,343.275,414.239,279.18,447.311,381.959,473.37,300.777,217.027,245.249
MECOM,1,1,2.16418,8.1925,13.2124,32.4454,17.5688,18.4704,23.0234
MECP2,586.385,511.395,721.755,362.109,450.424,261.227,591.013,875.805,755.768
MECR,84.5146,77.725,100.635,271.991,160.951,119.798,62.5448,80.0385,76.0773
MED1,897.315,1242.72,927.353,279.364,706.264,1257.05,859.464,798.845,947.964
MED10,110.599,129.836,161.232,286.738,195.784,252.908,141.253,155.459,124.126
MED11,113.729,92.7401,72.5002,203.993,81.6768,54.9076,53.4091,63.1072,44.0448
MED12,657.336,654.48,713.099,199.897,269.053,193.009,466.627,708.033,673.685
MED12L,59.4732,64.4764,51.9404,1,1,1.66387,92.7631,93.8913,88.0896
MED13,1061.13,1618.09,1315.82,239.221,787.941,1118.95,865.086,861.953,965.982
MED13L,776.282,1104.05,867.838,181.054,718.276,648.908,594.527,569.504,682.694
MED14,592.645,759.585,608.136,155.658,272.656,382.689,707.67,657.239,635.646
MED15,490.393,253.489,691.457,547.259,206.594,344.421,426.57,575.661,532.541
MED16,172.159,66.2429,380.896,215.463,351.931,112.311,191.148,423.28,309.314
MED17,342.232,430.137,322.463,136.815,253.438,385.185,450.463,377.104,396.403
MED18,147.118,153.684,151.493,339.989,576.542,142.261,108.926,109.283,87.0885
MED19,103.296,59.177,72.5002,247.414,80.4757,112.311,61.1393,55.4112,42.0427
MED20,340.145,373.61,300.822,190.066,221.008,350.244,238.233,210.871,202.206
MED21,214.938,291.469,253.21,181.874,255.841,421.79,136.334,124.675,164.167
MED22,222.242,182.83,313.807,380.132,252.237,197.168,224.177,346.32,254.259
MED23,383.967,463.7,356.008,92.5753,333.914,525.782,322.563,318.615,329.335
MED24,634.381,461.934,757.465,539.886,258.243,245.42,715.4,1057.43,757.77
MED25,135.641,104.222,253.21,89.2983,68.4644,74.874,117.359,250.89,206.21
MED26,47.9959,43.2787,46.53,85.202,76.8723,37.437,79.4108,61.568,88.0896
MED27,121.033,89.2071,152.575,292.472,135.728,113.975,92.0604,110.822,128.13
MED28,155.465,148.384,136.344,327.7,195.784,278.698,111.035,138.528,153.156
MED29,464.308,414.239,520.486,593.137,651.012,193.841,378.783,515.632,489.498
MED30,22.9546,27.3804,21.6418,77.8288,58.8554,75.706,18.2715,7.69601,13.0132
MED31,49.0393,68.0094,72.5002,95.8523,58.8554,106.488,64.6531,53.872,66.0672
MED4,400.662,484.898,385.225,257.245,432.407,401.824,423.056,307.84,380.387
MED6,150.248,150.151,134.179,259.702,188.577,291.177,132.82,129.293,128.13
MED7,90.7749,85.6741,77.9106,130.261,84.0791,168.051,53.4091,60.0288,52.0529
MED8,247.283,242.891,215.336,792.215,451.625,685.513,230.502,204.714,218.222
MED9,115.816,90.0903,102.799,186.789,140.532,75.706,122.981,103.126,111.113
MEDAG,10.4339,13.2486,8.65674,93.3945,60.0565,14.9748,32.3265,20.0096,13.0132
MEF2A,217.025,254.373,201.269,195.801,389.166,888.505,557.984,463.3,529.538
MEF2B,1,1,1,12.2888,24.0226,1,5.62201,6.1568,1
MEF2BNB,75.1241,39.7457,63.8434,227.752,73.2689,60.7312,68.1668,115.44,101.103
MEF2BNB-MEF2B,7.30373,1,11.903,10.6503,1,21.6303,2.10825,4.6176,11.0112
MEF2C,287.976,390.391,347.352,42.601,39.6373,110.647,333.807,313.997,268.273
MEF2D,276.498,214.627,292.165,652.943,393.971,406.816,216.447,270.899,279.284
MEG3,1.04339,1,2.16418,2321.76,1495.41,381.858,3181.35,4748.44,4079.15
MEG9,3.13017,7.06591,14.0672,129.442,32.4305,11.6471,106.115,167.773,147.15
MEGF10,88.6881,98.0395,86.5674,1,1,1,836.273,997.402,1003.02
MEGF11,95.9919,67.1261,59.5151,1,1,1,579.067,554.112,504.513
MEGF6,1.04339,1.76648,3.24628,354.735,516.486,168.883,4.91926,1,10.0102
MEGF8,1832.19,1331.92,2286.46,1473.83,726.684,505.816,1401.29,1820.87,1475.5
MEGF9,581.168,749.87,719.591,86.0213,284.668,54.0757,651.45,671.092,602.613
MEIS1,750.197,730.438,678.472,466.153,636.599,564.883,140.55,149.303,147.15
MEIS2,2411.27,2697.41,2100.34,379.313,660.621,436.765,571.336,501.78,531.54
MEIS3,126.25,57.4105,182.874,302.303,456.429,59.0673,66.7613,89.2737,77.0784
MEIS3P1,362.056,373.61,417.688,308.038,206.594,230.446,274.073,272.439,243.247
MELK,342.232,522.877,422.016,205.632,314.696,370.21,380.891,321.693,248.252
MEMO1,194.071,222.576,165.56,223.655,186.175,233.773,229.097,143.146,159.162
MEN1,395.445,239.358,414.441,632.461,216.203,171.378,314.832,415.584,370.377
MEOX2,1,1,1,7.37325,44.4418,1,1,1,1
MEPCE,396.488,302.068,453.397,711.929,438.412,338.597,368.241,460.221,324.33
MERTK,68.8637,46.8116,36.7911,2.45775,1,9.15127,127.198,90.8129,112.114
MESDC1,60.5166,37.9793,53.0225,205.632,81.6768,88.185,81.5191,56.9504,74.0753
MESDC2,617.687,548.491,558.36,1023.24,660.621,666.379,644.422,564.887,578.588
MEST,936.964,1102.28,1059.37,198.259,281.064,225.454,3675.39,3692.54,3014.06
MET,105.382,122.77,96.3062,148.284,263.047,1136.42,637.395,481.77,434.442
METAP1,566.561,623.566,467.464,376.036,516.486,627.278,444.841,386.339,360.366
METAP1D,66.7769,55.644,50.8583,22.1198,62.4588,37.437,52.7063,49.2544,44.0448
METAP2,997.481,1195.02,958.734,843.009,1436.55,1601.47,1120.89,872.727,965.982
METRN,18.781,1.76648,70.336,61.4438,24.0226,5.82354,72.3833,96.9697,143.146
METRNL,20.8678,3.53295,31.3807,267.076,67.2633,81.5295,43.5705,86.1953,81.0824
METTL1,55.2997,55.644,55.1867,275.268,260.645,166.387,54.8146,66.1856,84.0855
METTL10,68.8637,110.405,77.9106,79.4673,66.0621,168.883,89.2493,86.1953,95.0967
METTL12,21.9112,14.1318,20.5598,68.817,39.6373,17.4706,18.2715,15.392,16.0163
METTL13,340.145,346.23,296.493,477.623,343.523,270.378,341.537,303.223,290.295
METTL14,152.335,219.926,176.381,36.047,135.728,321.126,151.794,121.597,144.147
METTL15,134.597,191.663,137.426,127.803,293.076,354.404,113.143,81.5777,109.111
METTL16,249.37,274.687,274.851,360.47,4050.21,148.084,279.695,229.341,288.293
METTL17,361.013,351.529,297.575,536.609,242.628,237.933,379.485,366.33,299.304
METTL18,52.1695,56.5273,59.5151,60.6245,32.4305,118.135,26.7045,47.7152,28.0285
METTL20,40.6922,29.1469,28.1344,15.5658,8.40791,19.1345,25.299,24.6272,11.0112
METTL21A,77.2108,75.0753,74.6644,98.3101,239.025,52.4118,101.899,101.587,89.0906
METTL21B,66.7769,56.5273,64.9255,99.9486,79.2746,49.916,54.8146,60.0288,60.0611
METTL22,88.6881,76.8418,60.5972,216.282,62.4588,211.311,62.5448,100.048,95.0967
METTL23,132.511,134.252,106.045,272.81,189.779,173.042,108.926,50.7936,100.102
METTL24,1,1,1,1,26.4249,20.7983,7.73026,10.7744,13.0132
METTL25,36.5186,49.4614,18.3956,27.8545,34.8328,26.6219,30.2183,20.0096,34.0346
METTL2A,126.25,166.932,148.247,153.2,166.957,183.857,126.495,143.146,134.136
METTL2B,161.725,178.414,157.985,85.202,165.756,180.53,177.796,203.175,171.174
METTL3,470.569,416.889,384.143,221.198,263.047,333.605,721.022,643.386,605.616
METTL4,130.424,182.83,125.523,81.925,176.566,299.496,141.956,75.4209,125.127
METTL5,139.814,141.318,138.508,289.195,237.824,444.253,106.818,75.4209,78.0794
METTL6,165.899,154.567,135.262,182.693,202.991,162.227,124.387,116.979,129.131
METTL7A,1084.08,859.391,1004.18,209.728,707.465,18.3025,369.647,352.477,314.32
METTL7B,6.26034,6.18267,4.32837,6.554,1,1,86.4383,229.341,46.0468
METTL8,152.335,176.648,165.56,145.007,551.319,108.983,154.605,127.754,122.124
METTL9,880.621,1039.57,904.629,1565.59,1466.58,1259.55,886.169,801.924,721.734
MEX3A,690.724,693.342,763.957,30.3123,14.4136,13.3109,1269.87,1122.08,1141.16
MEX3B,74.0807,66.2429,109.291,19.662,15.6147,11.6471,142.658,112.362,110.112
MEX3C,608.296,767.534,586.494,164.669,460.033,528.278,823.624,711.111,700.712
MEX3D,76.1675,83.0244,101.717,93.3945,22.8215,55.7396,153.2,136.989,117.119
MFAP1,371.447,491.964,384.143,458.78,430.004,559.891,375.972,309.379,312.318
MFAP2,477.873,262.322,539.964,1187.91,387.965,235.437,245.26,320.154,353.359
MFAP3,810.714,937.116,859.181,149.104,482.854,649.74,697.129,607.984,660.672
MFAP3L,137.727,172.232,154.739,3.277,1,60.7312,170.066,238.576,201.205
MFAP4,7.30373,6.18267,11.903,3602.24,3157.77,334.437,90.6548,135.45,97.0987
MFAP5,280.672,344.463,219.665,73.7325,30.0282,108.983,855.248,686.484,558.568
MFF,387.098,453.985,304.068,586.583,343.523,659.723,579.067,443.29,522.531
MFGE8,512.304,324.149,582.166,2031.74,856.406,1912.62,944.497,1397.59,1183.2
MFHAS1,119.99,171.348,162.314,33.5893,105.699,71.5463,147.578,161.616,187.19
MFI2,140.858,66.2429,233.732,112.237,57.6542,12.479,75.1943,126.214,82.0835
MFI2-AS1,8.34712,6.18267,9.73883,42.601,1,2.4958,11.244,9.23521,10.0102
MFN1,495.61,644.764,501.009,216.282,383.16,611.471,382.999,338.624,380.387
MFN2,1098.69,959.197,1147.02,824.166,702.661,868.539,980.337,1202.12,1027.04
MFSD1,465.352,516.695,388.471,557.09,677.437,1098.98,496.845,434.055,498.507
MFSD10,126.25,33.5631,249.963,453.865,373.551,110.647,260.018,414.045,383.39
MFSD11,325.538,293.235,258.62,200.716,672.633,168.883,249.477,212.41,233.237
MFSD12,110.599,52.1111,149.329,251.51,117.711,177.202,172.174,200.096,231.235
MFSD2A,620.817,404.523,678.472,18.8428,8.40791,40.7647,210.122,246.272,236.24
MFSD3,37.562,16.7815,85.4853,133.538,115.308,16.6387,41.4623,83.1169,70.0712
MFSD5,225.372,224.343,236.978,1101.07,832.383,339.429,224.177,247.811,233.237
MFSD6,261.891,294.118,321.381,81.1058,124.918,73.2102,40.0568,40.0192,36.0366
MFSD7,9.39051,1,12.9851,55.709,45.6429,9.9832,1.4055,3.0784,7.00712
MFSD8,140.858,183.714,121.194,78.648,144.136,234.605,197.473,147.763,189.192
MFSD9,55.2997,43.2787,43.2837,18.8428,13.2124,27.4538,75.1943,70.8033,90.0916
MGA,482.046,662.429,571.345,154.838,550.117,554.068,442.03,469.456,451.459
MGARP,13.5641,9.71563,19.4777,83.5635,46.8441,584.017,5.62201,7.69601,10.0102
MGAT1,557.17,372.727,583.248,2889.5,1764.46,1443.4,526.36,603.367,533.542
MGAT2,469.525,554.674,536.718,464.515,467.24,524.118,463.816,357.095,337.343
MGAT3,3.13017,3.53295,3.24628,1,1,3.32773,26.7045,53.872,41.0417
MGAT4A,23.998,19.4313,24.8881,1,6.00565,1,47.7871,50.7936,31.0315
MGAT4B,1173.81,907.969,1290.94,1825.29,779.533,819.455,1172.89,1443.77,1158.18
MGAT5,495.61,561.74,497.762,535.79,454.027,460.891,2343.67,2899.85,2185.22
MGAT5B,753.327,342.697,1141.61,18.8428,2.40226,6.65547,134.928,275.517,192.195
MGC12916,26.0847,38.8625,23.806,9.01175,3.60339,4.9916,7.73026,12.3136,11.0112
MGC16275,10.4339,10.5989,5.41046,28.6738,31.2294,6.65547,4.2165,18.4704,8.00814
MGC27345,77.2108,79.4915,50.8583,77.0095,118.912,29.1177,131.414,118.518,122.124
MGC57346,155.465,144.851,121.194,47.5165,27.626,29.1177,87.8438,104.666,120.122
MGC72080,22.9546,17.6648,25.9702,253.968,104.498,79.8656,14.055,16.9312,12.0122
MGEA5,1696.55,2184.25,1718.36,953.608,1442.56,1480.84,1701.36,1351.42,1441.47
MGLL,39.6488,30.0301,63.8434,2044.03,759.114,2309.45,269.154,504.858,300.305
MGME1,301.54,331.214,267.277,166.308,249.835,298.664,291.642,227.802,266.271
MGMT,40.6922,21.1977,62.7613,543.982,87.6825,65.7228,15.4605,29.2448,21.0214
MGP,211.808,167.815,147.165,11.4695,6.00565,34.9412,35.1375,49.2544,42.0427
MGRN1,353.709,202.262,541.046,339.17,172.963,282.857,454.68,701.876,631.642
MGST1,461.178,582.938,473.956,2404.5,1917,2898.46,620.529,598.749,589.599
MGST2,181.55,187.247,120.112,233.486,174.164,176.37,100.493,109.283,91.0926
MGST3,497.697,426.604,419.852,1684.38,577.743,426.782,294.453,378.643,326.332
MIA3,878.534,952.131,733.658,559.548,1055.79,1150.56,846.815,815.777,1019.04
MIAT,5790.81,4761.54,4562.1,331.796,958.502,6.65547,1703.47,1788.55,1531.56
MIATNB,12.5207,13.2486,7.57465,14.7465,12.0113,18.3025,4.91926,4.6176,8.00814
MIB1,830.538,1234.77,1048.55,181.874,601.766,670.538,846.112,686.484,806.82
MIB2,25.0414,2.64972,87.6495,47.5165,39.6373,24.1261,53.4091,98.5089,99.1008
MICA,115.816,149.267,143.918,619.353,267.852,314.471,118.062,140.067,99.1008
